unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
70101067,2026-08-17T07:48:37.000,2026-08-17T13:20:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11420.0,133-12 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,133 STREET,134 STREET,133 STREET,134 STREET,ADDRESS,SOUTH OZONE PARK,ROCKAWAY BOULEVARD,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T13:20:35.000,10 QUEENS,28.0,Precinct 106,4117570052.0,QUEENS,1038287.0,185142.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67468385126961,-73.80519196756941,POINT (-73.805191967569 40.67468385127)
70094183,2026-08-17T07:48:21.000,2026-08-17T09:40:46.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Parked In Front Of Fire Hydrant,Street/Sidewalk,11369.0,32-34 99 STREET,99 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,99 STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T09:40:51.000,03 QUEENS,21.0,Precinct 115,4014280023.0,QUEENS,1020352.0,215526.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75817186171624,-73.86968611378839,POINT (-73.869686113788 40.758171861716)
70093223,2026-08-17T07:48:00.000,2026-08-17T11:12:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,10460.0,1711 HOE AVENUE,HOE AVENUE,EAST 173 STREET,EAST 174 STREET,EAST 173 STREET,EAST 174 STREET,ADDRESS,BRONX,HOE AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T11:12:13.000,03 BRONX,17.0,Precinct 42,2029830028.0,BRONX,1015457.0,244026.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83641517455698,-73.8872226542721,POINT (-73.887222654272 40.836415174557)
70101825,2026-08-17T07:47:52.000,2026-08-17T08:20:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11207.0,197 SHEFFIELD AVENUE,SHEFFIELD AVENUE,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,SHEFFIELD AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:20:29.000,05 BROOKLYN,37.0,Precinct 75,3037200005.0,BROOKLYN,1012819.0,184282.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67244217129605,-73.89700982078786,POINT (-73.897009820788 40.672442171296)
70094124,2026-08-17T07:47:43.000,2026-08-17T08:01:26.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,,Street/Sidewalk,11377.0,71-09 WOODSIDE AVENUE,WOODSIDE AVENUE,71 STREET,72 STREET,71 STREET,72 STREET,ADDRESS,WOODSIDE,WOODSIDE AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:01:33.000,02 QUEENS,26.0,Precinct 108,4013110083.0,QUEENS,1013742.0,209860.0,MOBILE,Unspecified,QUEENS,Car,,,,,,,40.74264465304017,-73.89357041219908,POINT (-73.893570412199 40.74264465304)
70094013,2026-08-17T07:47:36.000,2026-08-17T10:46:56.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Fell on Vehicle,Street,10301.0,72 HEWITT AVENUE,HEWITT AVENUE,MICHAEL LOOP,MILFORD AVENUE,MICHAEL LOOP,MILFORD AVENUE,ADDRESS,STATEN ISLAND,HEWITT AVENUE,,Closed,,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2026-08-17T10:47:00.000,02 STATEN ISLAND,50.0,Precinct 122,5008370061.0,STATEN ISLAND,956565.0,160862.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60816214000578,-74.09970729484587,POINT (-74.099707294846 40.608162140006)
70094220,2026-08-17T07:47:35.000,2026-08-17T08:30:54.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10312.0,4 LISA LANE,LISA LANE,MYRNA LANE,EBEY LANE,MYRNA LANE,EBEY LANE,ADDRESS,STATEN ISLAND,LISA LANE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:30:57.000,03 STATEN ISLAND,51.0,Precinct 123,5060240206.0,STATEN ISLAND,929279.0,139431.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.54921116284342,-74.19780305548255,POINT (-74.197803055483 40.549211162843)
70099807,2026-08-17T07:47:30.000,2026-08-17T10:47:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10033.0,651 WEST 179 STREET,WEST 179 STREET,WADSWORTH AVENUE,BROADWAY,WADSWORTH AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST 179 STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T10:47:45.000,12 MANHATTAN,10.0,Precinct 34,1021630041.0,MANHATTAN,1001886.0,248469.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.84864743584316,-73.93625447330456,POINT (-73.936254473305 40.848647435843)
70099836,2026-08-17T07:47:29.000,2026-08-17T12:22:32.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Blocking,Sidewalk,11209.0,3 AVENUE,3 AVENUE,3 AVENUE,85 STREET,3 AVENUE,85 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,2026-08-17T08:27:14.000,10 BROOKLYN,47.0,Precinct 68,,BROOKLYN,975726.0,166737.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62432694495243,-74.03070654341498,POINT (-74.030706543415 40.624326944952)
70092928,2026-08-17T07:47:17.000,,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,10460.0,447 MORRIS PARK AVENUE,MORRIS PARK AVENUE,LEBANON STREET,EAST 180 STREET,LEBANON STREET,EAST 180 STREET,ADDRESS,BRONX,MORRIS PARK AVENUE,,In Progress,,The Department of Sanitation investigated this complaint and found no condition at the location.,2026-08-17T11:05:49.000,06 BRONX,15.0,Precinct 48,2040080034.0,BRONX,1019359.0,245504.0,ONLINE,Unspecified,BRONX,,,,,,,,40.840457200611326,-73.87311370218107,POINT (-73.873113702181 40.840457200611)
70096758,2026-08-17T07:47:14.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,,Hospital,11355.0,45-00 PARSONS BOULEVARD,PARSONS BOULEVARD,ELM AVENUE,45 AVENUE,ELM AVENUE,45 AVENUE,ADDRESS,FLUSHING,PARSONS BOULEVARD,,In Progress,,,,07 QUEENS,20.0,Precinct 109,4051990021.0,QUEENS,1035305.0,214643.0,PHONE,Unspecified,QUEENS,,,,,,,,40.755674556662974,-73.81571856178394,POINT (-73.815718561784 40.755674556663)
70100198,2026-08-17T07:47:09.000,2026-08-17T09:37:51.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10452.0,125 MARCY PLACE,MARCY PLACE,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,MARCY PLACE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T09:37:56.000,04 BRONX,16.0,Precinct 44,2028410083.0,BRONX,1007484.0,244596.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83800423364504,-73.91603386694314,POINT (-73.916033866943 40.838004233645)
70101386,2026-08-17T07:47:00.000,2026-08-17T07:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,Operating Improperly,,,,,,,FLATBUSH AVE,WILLOUGHBY AVE,INTERSECTION,,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2026-08-17T07:50:00.000,Unspecified BROOKLYN,,Unspecified,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
70094109,2026-08-17T07:46:56.000,2026-08-17T08:03:00.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,11432.0,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:03:06.000,08 QUEENS,24.0,Precinct 107,4068580001.0,QUEENS,1038740.0,200651.0,ONLINE,Unspecified,QUEENS,Other,,,,,,,40.71724956934783,-73.80343340538089,POINT (-73.803433405381 40.717249569348)
70096233,2026-08-17T07:46:50.000,,DOT,Department of Transportation,Street Condition,Cave-in,,Street,11234.0,SCHENECTADY AVENUE,SCHENECTADY AVENUE,AVENUE I,AVENUE J,AVENUE I,AVENUE J,BLOCKFACE,,,,In Progress,,,,Unspecified BROOKLYN,,Precinct 63,,BROOKLYN,1003430.0,168503.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.62915758093466,-73.93090166816803,POINT (-73.930901668168 40.629157580935)
70098876,2026-08-17T07:46:41.000,2026-08-17T08:59:32.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Parked In Front Of Fire Hydrant,Street/Sidewalk,11234.0,1468 EAST 53 STREET,EAST 53 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST 53 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:59:35.000,18 BROOKLYN,46.0,Precinct 63,3078500067.0,BROOKLYN,1005245.0,166163.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6227306587823,-73.92437018680918,POINT (-73.924370186809 40.622730658782)
70095426,2026-08-17T07:46:37.000,2026-08-17T08:24:28.000,NYPD,New York City Police Department,Encampment,,,Park/Playground,10001.0,303 9 AVENUE,9 AVENUE,WEST 27 DRIVE,WEST 28 STREET,WEST 27 DRIVE,WEST 28 STREET,ADDRESS,NEW YORK,9 AVENUE,,Closed,,"Your complaint has been received but does not fall under the jurisdiction of the New York City Police Department.  Please contact your local precinct for more information, including which City agency your request was referred to. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:24:31.000,04 MANHATTAN,3.0,Precinct 10,1007240082.0,MANHATTAN,984456.0,212287.0,MOBILE,,MANHATTAN,,,,,,,,40.74935533258307,-73.99925652047231,POINT (-73.999256520472 40.749355332583)
70092704,2026-08-17T07:46:36.000,2026-08-17T09:41:20.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11356.0,23-53 128 STREET,128 STREET,23 AVENUE,25 AVENUE,23 AVENUE,25 AVENUE,ADDRESS,COLLEGE POINT,128 STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T09:41:24.000,07 QUEENS,19.0,Precinct 109,4042320010.0,QUEENS,1028371.0,222848.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7782324376974,-73.84069270006727,POINT (-73.840692700067 40.778232437697)
70098009,2026-08-17T07:46:23.000,2026-08-17T21:05:39.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10031.0,635 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2026-08-17T21:05:39.000,09 MANHATTAN,7.0,Precinct 30,1020880051.0,MANHATTAN,996936.0,239691.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82456287045771,-73.95416290429146,POINT (-73.954162904291 40.824562870458)
70093360,2026-08-17T07:45:52.000,2026-08-17T12:41:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11236.0,1266 RALPH AVENUE,RALPH AVENUE,COVENTRY ROAD,CLARENDON ROAD,COVENTRY ROAD,CLARENDON ROAD,ADDRESS,BROOKLYN,RALPH AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T12:42:00.000,17 BROOKLYN,45.0,Precinct 67,3079070001.0,BROOKLYN,1006440.0,174460.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64550124035699,-73.92003818479809,POINT (-73.920038184798 40.645501240357)
