unique_key,created_date,complaint_type,descriptor,status,agency,agency_name,incident_zip,city,borough,street_name,latitude,longitude,location
70097912,2026-08-17T09:25:06.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10474.0,BRONX,BRONX,HUNTS POINT AVENUE,40.81801612012409,-73.88879652170274,POINT (-73.888796521703 40.818016120124)
70092170,2026-08-17T09:24:00.000,Street Light Condition,Multiple St Lts Dayburning,Open,DOT,Department of Transportation,11379.0,QUEENS,QUEENS,,40.716235702871096,-73.8978223400854,POINT (-73.897822340085 40.716235702871)
70093176,2026-08-17T09:23:39.000,Sewer Maintenance,Flooding on Street,In Progress,DEP,Department of Environmental Protection,10306.0,STATEN ISLAND,STATEN ISLAND,LEEDS STREET,40.56442853305556,-74.12304000418725,POINT (-74.123040004187 40.564428533056)
70094824,2026-08-17T09:23:20.000,Street Condition,Defective Hardware,In Progress,DOT,Department of Transportation,11358.0,,QUEENS,46 AVENUE,40.75373442836952,-73.80111319999904,POINT (-73.801113199999 40.75373442837)
70098725,2026-08-17T09:23:11.000,Sewer Maintenance,Backup,Closed,DEP,Department of Environmental Protection,11411.0,CAMBRIA HEIGHTS,QUEENS,209 STREET,40.70177948691211,-73.74569110410872,POINT (-73.745691104109 40.701779486912)
70098569,2026-08-17T09:23:00.000,Traffic Signal Condition,LED Pedestrian Unit,Open,DOT,Department of Transportation,10006.0,MANHATTAN,MANHATTAN,,40.71103214462941,-74.01453280010382,POINT (-74.014532800104 40.711032144629)
70100974,2026-08-17T09:22:22.000,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,11355.0,FLUSHING,QUEENS,156 STREET,40.75262524380369,-73.810706448142,POINT (-73.810706448142 40.752625243804)
70099138,2026-08-17T09:22:00.000,Street Light Condition,Street Light Out,Open,DOT,Department of Transportation,10463.0,BRONX,BRONX,WALDO AVENUE,40.88789584257869,-73.90354043421966,POINT (-73.90354043422 40.887895842579)
70098139,2026-08-17T09:21:43.000,Damaged Tree,Entire Tree Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,11238.0,BROOKLYN,BROOKLYN,STERLING PLACE,40.67420276806847,-73.96140065314849,POINT (-73.961400653148 40.674202768068)
70097873,2026-08-17T09:21:43.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10453.0,BRONX,BRONX,DAVIDSON AVENUE,40.85457051772809,-73.90783619644372,POINT (-73.907836196444 40.854570517728)
70100353,2026-08-17T09:21:33.000,Sidewalk Condition,Defective Hardware,In Progress,DOT,Department of Transportation,11235.0,BROOKLYN,BROOKLYN,BEDFORD AVENUE,40.58964548111593,-73.94469643636046,POINT (-73.94469643636 40.589645481116)
70102018,2026-08-17T09:21:25.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,11225.0,BROOKLYN,BROOKLYN,BEDFORD AVENUE,40.663104137064,-73.9571718377943,POINT (-73.957171837794 40.663104137064)
70100628,2026-08-17T09:21:25.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11225.0,BROOKLYN,BROOKLYN,BEDFORD AVENUE,40.663104137064,-73.9571718377943,POINT (-73.957171837794 40.663104137064)
70095083,2026-08-17T09:21:25.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11225.0,BROOKLYN,BROOKLYN,BEDFORD AVENUE,40.663104137064,-73.9571718377943,POINT (-73.957171837794 40.663104137064)
70098696,2026-08-17T09:21:23.000,Water Maintenance,Water Main Break,In Progress,DEP,Department of Environmental Protection,11226.0,BROOKLYN,BROOKLYN,FLATBUSH AVENUE,40.64023667451628,-73.95538850690671,POINT (-73.955388506907 40.640236674516)
70101952,2026-08-17T09:21:00.000,Street Light Condition,Street Light Out,Open,DOT,Department of Transportation,,,QUEENS,VAN WYCK EXPY,,,
70100355,2026-08-17T09:20:39.000,Street Condition,Defective Hardware,In Progress,DOT,Department of Transportation,10021.0,NEW YORK,MANHATTAN,EAST 76 STREET,40.76924448464168,-73.95141390211163,POINT (-73.951413902112 40.769244484642)
70097142,2026-08-17T09:19:41.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,10039.0,NEW YORK,MANHATTAN,WEST 153 STREET,40.826804719288,-73.93569726672507,POINT (-73.935697266725 40.826804719288)
70101380,2026-08-17T09:19:00.000,Traffic Signal Condition,Bike Signal,Open,DOT,Department of Transportation,,,MANHATTAN,,,,
70096509,2026-08-17T09:18:30.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,10468.0,BRONX,BRONX,GRAND CONCOURSE,40.864726292871325,-73.89540688095796,POINT (-73.895406880958 40.864726292871)
70100681,2026-08-17T09:18:30.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10468.0,BRONX,BRONX,GRAND CONCOURSE,40.864726292871325,-73.89540688095796,POINT (-73.895406880958 40.864726292871)
70099882,2026-08-17T09:18:15.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,10465.0,BRONX,BRONX,EAST 177 STREET,40.81950073082189,-73.80899156177614,POINT (-73.808991561776 40.819500730822)
70100125,2026-08-17T09:18:10.000,Water Maintenance,Fire Hydrant Running,Closed,DEP,Department of Environmental Protection,10029.0,,MANHATTAN,EAST 111 STREET,40.79543684556384,-73.94394761976524,POINT (-73.943947619765 40.795436845564)
70098571,2026-08-17T09:18:00.000,Traffic Signal Condition,Controller,Closed,DOT,Department of Transportation,11419.0,QUEENS,QUEENS,,40.69117852699963,-73.82659216126076,POINT (-73.826592161261 40.691178527)
70097192,2026-08-17T09:17:18.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11379.0,QUEENS,QUEENS,62 STREET,,,
70094440,2026-08-17T09:16:00.000,Traffic Signal Condition,Controller,Closed,DOT,Department of Transportation,10018.0,MANHATTAN,MANHATTAN,,40.7559505879244,-73.99072724261552,POINT (-73.990727242616 40.755950587924)
70102037,2026-08-17T09:15:07.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10451.0,BRONX,BRONX,COURTLANDT AVENUE,40.824486228104384,-73.91563901982146,POINT (-73.915639019821 40.824486228104)
70095685,2026-08-17T09:15:07.000,Dirty Condition,Syringes,In Progress,DSNY,Department of Sanitation,10474.0,BRONX,BRONX,SPOFFORD AVENUE,40.81479508125839,-73.88449920702948,POINT (-73.884499207029 40.814795081258)
70093743,2026-08-17T09:15:07.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10451.0,BRONX,BRONX,COURTLANDT AVENUE,40.824486228104384,-73.91563901982146,POINT (-73.915639019821 40.824486228104)
70095077,2026-08-17T09:15:03.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10032.0,NEW YORK,MANHATTAN,AMSTERDAM AVENUE,40.83050330998546,-73.94374101573966,POINT (-73.94374101574 40.830503309985)
70100130,2026-08-17T09:14:59.000,Sewer Maintenance,Catch Basin Clogged,Closed,DEP,Department of Environmental Protection,10469.0,BRONX,BRONX,ELY AVENUE,40.87691702672865,-73.83941121431306,POINT (-73.839411214313 40.876917026729)
70100680,2026-08-17T09:14:43.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10033.0,NEW YORK,MANHATTAN,BROADWAY,40.8519238177928,-73.93483076001402,POINT (-73.934830760014 40.851923817793)
70092980,2026-08-17T09:14:02.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11102.0,QUEENS,QUEENS,29 STREET,,,
70094411,2026-08-17T09:13:59.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11378.0,QUEENS,QUEENS,GRAND AVENUE,,,
70099954,2026-08-17T09:13:27.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11356.0,QUEENS,QUEENS,14 ROAD,,,
70095733,2026-08-17T09:13:07.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11201.0,BROOKLYN,BROOKLYN,HENRY STREET,40.69239052270313,-73.99543475283015,POINT (-73.99543475283 40.692390522703)
70101393,2026-08-17T09:13:00.000,Traffic Signal Condition,Controller,Closed,DOT,Department of Transportation,10018.0,MANHATTAN,MANHATTAN,,40.7559505879244,-73.99072724261552,POINT (-73.990727242616 40.755950587924)
70092979,2026-08-17T09:12:46.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11378.0,QUEENS,QUEENS,,40.725919733125416,-73.89533971778307,POINT (-73.895339717783 40.725919733125)
70098120,2026-08-17T09:12:40.000,Damaged Tree,Entire Tree Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,10452.0,BRONX,BRONX,EAST 169 STREET,40.83693467740207,-73.9172530932258,POINT (-73.917253093226 40.836934677402)
70092297,2026-08-17T09:12:30.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10452.0,BRONX,BRONX,WEST  168 STREET,40.8383975079796,-73.92514053942185,POINT (-73.925140539422 40.83839750798)
70097856,2026-08-17T09:12:30.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10452.0,BRONX,BRONX,WEST  168 STREET,40.8383975079796,-73.92514053942185,POINT (-73.925140539422 40.83839750798)
70099220,2026-08-17T09:12:21.000,WATER LEAK,DAMP SPOT,Open,HPD,Department of Housing Preservation and Development,10451.0,BRONX,BRONX,COURTLANDT AVENUE,40.824486228104384,-73.91563901982146,POINT (-73.915639019821 40.824486228104)
70101955,2026-08-17T09:12:00.000,Street Light Condition,Street Light Out,Open,DOT,Department of Transportation,11201.0,BROOKLYN,BROOKLYN,WILLOUGHBY STREET,40.69203786703545,-73.98194825702346,POINT (-73.981948257023 40.692037867035)
70102027,2026-08-17T09:11:50.000,WATER LEAK,DAMP SPOT,Open,HPD,Department of Housing Preservation and Development,10462.0,BRONX,BRONX,LYDIG AVENUE,40.85438189777797,-73.86185587000068,POINT (-73.861855870001 40.854381897778)
70102079,2026-08-17T09:11:49.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11207.0,BROOKLYN,BROOKLYN,WYONA STREET,40.66387555172434,-73.89087737242117,POINT (-73.890877372421 40.663875551724)
70091593,2026-08-17T09:11:41.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11378.0,QUEENS,QUEENS,,40.72009600111934,-73.9056159270425,POINT (-73.905615927042 40.720096001119)
70101363,2026-08-17T09:10:42.000,Street Condition,Pothole,Open,DOT,Department of Transportation,11207.0,BROOKLYN,BROOKLYN,,40.66133698489955,-73.88838730486867,POINT (-73.888387304869 40.6613369849)
70092968,2026-08-17T09:10:33.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,,,BROOKLYN,PARK AVENUE,,,
70100948,2026-08-17T09:10:24.000,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,11233.0,BROOKLYN,BROOKLYN,HALSEY STREET,40.68521823120146,-73.92009151697178,POINT (-73.920091516972 40.685218231201)
70096236,2026-08-17T09:09:28.000,Street Condition,Cave-in,In Progress,DOT,Department of Transportation,11207.0,,BROOKLYN,BRADFORD STREET,40.66133698489955,-73.88838730486867,POINT (-73.888387304869 40.6613369849)
70092537,2026-08-17T09:09:05.000,Damaged Tree,Entire Tree Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,10467.0,,BRONX,BAINBRIDGE AVENUE,40.88345518179761,-73.87772935091198,POINT (-73.877729350912 40.883455181798)
70097332,2026-08-17T09:08:54.000,Water Maintenance,Water Main Break,Closed,DEP,Department of Environmental Protection,10018.0,NEW YORK,MANHATTAN,WEST 39 STREET,40.75231306040754,-73.98399282462955,POINT (-73.98399282463 40.752313060408)
70097081,2026-08-17T09:08:38.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11691.0,FAR ROCKAWAY,QUEENS,BEACH 31 STREET,40.5964128776213,-73.76396353162814,POINT (-73.763963531628 40.596412877621)
70100346,2026-08-17T09:07:39.000,Street Condition,Cave-in,In Progress,DOT,Department of Transportation,11220.0,,BROOKLYN,54 STREET,40.64354647926987,-74.01377940433481,POINT (-74.013779404335 40.64354647927)
70098175,2026-08-17T09:07:17.000,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,11105.0,ASTORIA,QUEENS,45 STREET,40.775458948949726,-73.89754372052472,POINT (-73.897543720525 40.77545894895)
70094816,2026-08-17T09:06:59.000,Street Condition,Cave-in,In Progress,DOT,Department of Transportation,11236.0,,BROOKLYN,PAERDEGAT 9 STREET,,,
70092147,2026-08-17T09:06:27.000,Sidewalk Condition,Sidewalk Violation,In Progress,DOT,Department of Transportation,11412.0,SAINT ALBANS,QUEENS,120 AVENUE,40.690961018478056,-73.74885153751791,POINT (-73.748851537518 40.690961018478)
70097136,2026-08-17T09:06:06.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11101.0,LONG ISLAND CITY,QUEENS,33 STREET,40.75367071810756,-73.92992070287106,POINT (-73.929920702871 40.753670718108)
70092871,2026-08-17T09:05:45.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11236.0,BROOKLYN,BROOKLYN,EAST 81 STREET,40.63649051077665,-73.91303389946138,POINT (-73.913033899461 40.636490510777)
70102088,2026-08-17T09:05:42.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10462.0,BRONX,BRONX,UNIONPORT ROAD,40.85028642648127,-73.86858754033622,POINT (-73.868587540336 40.850286426481)
70099210,2026-08-17T09:05:42.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,10462.0,BRONX,BRONX,UNIONPORT ROAD,40.85028642648127,-73.86858754033622,POINT (-73.868587540336 40.850286426481)
70100361,2026-08-17T09:05:34.000,Sidewalk Condition,Blocked - Construction,In Progress,DOT,Department of Transportation,10013.0,,MANHATTAN,CANAL STREET,40.71732130524397,-73.99895385711224,POINT (-73.998953857112 40.717321305244)
70099839,2026-08-17T09:05:33.000,Dirty Condition,Trash,Closed,DSNY,Department of Sanitation,11220.0,BROOKLYN,BROOKLYN,WAKEMAN PLACE,40.63908674910829,-74.02637152750827,POINT (-74.026371527508 40.639086749108)
70102351,2026-08-17T09:05:32.000,Damaged Tree,Entire Tree Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,11236.0,,BROOKLYN,EAST 105 STREET,40.65049301846464,-73.8979770817477,POINT (-73.897977081748 40.650493018465)
70092972,2026-08-17T09:05:31.000,Street Condition,Pothole,Open,DOT,Department of Transportation,11360.0,QUEENS,QUEENS,26 AVENUE,,,
70097339,2026-08-17T09:05:26.000,Water Maintenance,Fire Hydrant Running Full,In Progress,DEP,Department of Environmental Protection,11208.0,BROOKLYN,BROOKLYN,EUCLID AVENUE,40.68446659521292,-73.87445615578453,POINT (-73.874456155785 40.684466595213)
70100524,2026-08-17T09:03:41.000,Sidewalk Condition,Sidewalk Violation,In Progress,DOT,Department of Transportation,11366.0,FRESH MEADOWS,QUEENS,192 STREET,40.73137677239892,-73.77914850228487,POINT (-73.779148502285 40.731376772399)
70097576,2026-08-17T09:03:20.000,Street Condition,Cave-in,In Progress,DOT,Department of Transportation,11221.0,BROOKLYN,BROOKLYN,PUTNAM AVENUE,40.68478747196325,-73.9435394474429,POINT (-73.943539447443 40.684787471963)
70097763,2026-08-17T09:03:19.000,Sidewalk Condition,Broken Sidewalk,In Progress,DOT,Department of Transportation,11419.0,SOUTH RICHMOND HILL,QUEENS,110 STREET,40.68919465962215,-73.83445812665781,POINT (-73.834458126658 40.689194659622)
70091773,2026-08-17T09:03:08.000,Water Maintenance,Fire Hydrant Running Full,Closed,DEP,Department of Environmental Protection,11419.0,SOUTH RICHMOND HILL,QUEENS,131 STREET,40.693768029422,-73.81672628776694,POINT (-73.816726287767 40.693768029422)
70092922,2026-08-17T09:02:53.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11040.0,NEW HYDE PARK,QUEENS,UNION TURNPIKE,40.75187591258523,-73.70281653107844,POINT (-73.702816531078 40.751875912585)
70099225,2026-08-17T09:02:23.000,UNSANITARY CONDITION,SEWAGE,Open,HPD,Department of Housing Preservation and Development,10307.0,STATEN ISLAND,STATEN ISLAND,LORETTO STREET,40.50069636801401,-74.2382839192509,POINT (-74.238283919251 40.500696368014)
70093707,2026-08-17T09:02:23.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10307.0,STATEN ISLAND,STATEN ISLAND,LORETTO STREET,40.50069636801401,-74.2382839192509,POINT (-74.238283919251 40.500696368014)
70095716,2026-08-17T09:02:23.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,11421.0,WOODHAVEN,QUEENS,78 STREET,40.69024556934257,-73.86347964641952,POINT (-73.86347964642 40.690245569343)
70097904,2026-08-17T09:02:22.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10307.0,STATEN ISLAND,STATEN ISLAND,LORETTO STREET,40.50069636801401,-74.2382839192509,POINT (-74.238283919251 40.500696368014)
70094379,2026-08-17T09:01:58.000,Illegal Dumping,Chronic Dumping,In Progress,DSNY,Department of Sanitation,10455.0,BRONX,BRONX,SOUTHERN BOULEVARD,40.81171478462886,-73.90473459822503,POINT (-73.904734598225 40.811714784629)
70093159,2026-08-17T09:01:35.000,Water Maintenance,Water Main Break,In Progress,DEP,Department of Environmental Protection,11230.0,BROOKLYN,BROOKLYN,WELLINGTON COURT,40.63090373377226,-73.96112306802486,POINT (-73.961123068025 40.630903733772)
70092924,2026-08-17T09:01:14.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,10462.0,BRONX,BRONX,LYDIG AVENUE,40.85438189777797,-73.86185587000068,POINT (-73.861855870001 40.854381897778)
70095813,2026-08-17T09:01:00.000,Traffic Signal Condition,Controller,Closed,DOT,Department of Transportation,,,BROOKLYN,,,,
70094430,2026-08-17T09:01:00.000,Traffic Signal Condition,Controller,Closed,DOT,Department of Transportation,11223.0,BROOKLYN,BROOKLYN,,40.60967408129917,-73.96522321613992,POINT (-73.96522321614 40.609674081299)
70098539,2026-08-17T09:00:56.000,Street Condition,Pothole,Closed,DOT,Department of Transportation,11364.0,QUEENS,QUEENS,FRANCIS LEWIS BOULEVARD,,,
70098142,2026-08-17T09:00:46.000,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,11230.0,BROOKLYN,BROOKLYN,AVENUE N,40.61532465753324,-73.96219829704629,POINT (-73.962198297046 40.615324657533)
70092898,2026-08-17T09:00:40.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,10002.0,NEW YORK,MANHATTAN,NORFOLK STREET,40.72130308733556,-73.98585818915527,POINT (-73.985858189155 40.721303087336)
70095684,2026-08-17T09:00:26.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11211.0,BROOKLYN,BROOKLYN,BEDFORD AVENUE,40.71795851239095,-73.9575766949627,POINT (-73.957576694963 40.717958512391)
70094578,2026-08-17T08:59:59.000,Water Maintenance,Fire Hydrant Running,In Progress,DEP,Department of Environmental Protection,11221.0,BROOKLYN,BROOKLYN,KNICKERBOCKER AVENUE,40.69349098722923,-73.90902168838649,POINT (-73.909021688386 40.693490987229)
70099553,2026-08-17T08:59:57.000,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,11385.0,RIDGEWOOD,QUEENS,87 STREET,40.70650701332075,-73.86237151448023,POINT (-73.86237151448 40.706507013321)
